monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date,service_id
1,1,1,1,1,0,0,20240415,20240506,374
1,1,1,1,1,0,0,20240415,20240508,585
1,1,1,1,1,0,0,20240415,20240508,699
1,1,1,1,1,0,0,20240415,20240508,933
1,1,1,1,1,0,0,20240415,20240509,571
1,1,1,1,1,0,0,20240415,20240510,540
1,1,1,1,1,0,0,20240415,20240510,9
1,1,1,1,1,0,0,20240415,20240513,295
1,1,1,1,1,0,0,20240415,20240513,333
1,1,1,1,1,0,0,20240415,20240513,393
1,1,1,1,1,0,0,20240415,20240513,76
1,1,1,1,1,0,0,20240415,20240514,195
1,1,1,1,1,0,0,20240415,20240514,2
1,1,1,1,1,0,0,20240415,20240514,200
1,1,1,1,1,0,0,20240415,20240514,227
1,1,1,1,1,0,0,20240415,20240514,311
1,1,1,1,1,0,0,20240415,20240514,337
1,1,1,1,1,0,0,20240415,20240514,351
1,1,1,1,1,0,0,20240415,20240514,352
1,1,1,1,1,0,0,20240415,20240514,375
1,1,1,1,1,0,0,20240415,20240514,383
1,1,1,1,1,0,0,20240415,20240514,455
1,1,1,1,1,0,0,20240415,20240514,58
1,1,1,1,1,0,0,20240415,20240514,609
1,1,1,1,1,0,0,20240415,20240514,701
1,1,1,1,1,0,0,20240415,20240514,733
1,1,1,1,1,0,0,20240415,20240514,784
1,1,1,1,1,0,0,20240415,20240514,814
1,1,1,1,1,0,0,20240415,20240514,864
1,1,1,1,1,0,0,20240415,20240514,899
1,1,1,1,1,0,0,20240416,20240425,746
1,1,1,1,1,0,0,20240416,20240508,567
1,1,1,1,1,0,0,20240416,20240508,842
1,1,1,1,1,0,0,20240416,20240509,497
1,1,1,1,1,0,0,20240416,20240514,319
1,1,1,1,1,0,0,20240416,20240514,353
1,1,1,1,1,0,0,20240417,20240514,722
1,1,1,1,1,0,0,20240418,20240426,747
1,1,1,1,1,0,0,20240418,20240508,668
1,1,1,1,1,0,0,20240418,20240508,909
1,1,1,1,1,0,0,20240418,20240514,444
1,1,1,1,1,0,0,20240418,20240514,584
1,1,1,1,1,0,0,20240418,20240514,593
1,1,1,1,1,0,0,20240420,20240514,791
1,1,1,1,1,0,0,20240422,20240426,320
1,1,1,1,1,0,0,20240422,20240430,379
1,1,1,1,1,0,0,20240422,20240508,744
1,1,1,1,1,0,0,20240422,20240510,863
1,1,1,1,1,0,0,20240422,20240514,22
1,1,1,1,1,0,0,20240422,20240514,510
1,1,1,1,1,0,0,20240422,20240514,517
1,1,1,1,1,0,0,20240422,20240514,582
1,1,1,1,1,0,0,20240422,20240514,647
1,1,1,1,1,0,0,20240422,20240514,851
1,1,1,1,1,0,0,20240422,20240514,876
1,1,1,1,1,0,0,20240423,20240430,664
1,1,1,1,1,0,0,20240423,20240514,396
1,1,1,1,1,0,0,20240423,20240514,423
1,1,1,1,1,0,0,20240423,20240514,797
1,1,1,1,1,0,0,20240426,20240428,919
1,1,1,1,1,0,0,20240426,20240514,694
1,1,1,1,1,0,0,20240429,20240503,731
1,1,1,1,1,0,0,20240429,20240509,808
1,1,1,1,1,0,0,20240501,20240509,315
1,1,1,1,1,0,0,20240501,20240514,438
1,1,1,1,1,0,0,20240503,20240514,745
1,1,1,1,1,0,0,20240506,20240510,928
1,1,1,1,1,0,0,20240506,20240514,638
1,1,1,1,1,0,0,20240507,20240514,934
1,1,1,1,1,0,1,20240414,20240419,605
1,1,1,1,1,0,1,20240414,20240419,940
1,1,1,1,1,0,1,20240414,20240425,725
1,1,1,1,1,0,1,20240414,20240426,418
1,1,1,1,1,0,1,20240414,20240426,756
1,1,1,1,1,0,1,20240414,20240426,948
1,1,1,1,1,0,1,20240414,20240429,419
1,1,1,1,1,0,1,20240414,20240502,347
1,1,1,1,1,0,1,20240414,20240502,367
1,1,1,1,1,0,1,20240414,20240502,508
1,1,1,1,1,0,1,20240414,20240502,904
1,1,1,1,1,0,1,20240414,20240502,929
1,1,1,1,1,0,1,20240414,20240503,477
1,1,1,1,1,0,1,20240414,20240508,489
1,1,1,1,1,0,1,20240414,20240514,202
1,1,1,1,1,0,1,20240414,20240514,231
1,1,1,1,1,0,1,20240414,20240514,241
1,1,1,1,1,0,1,20240414,20240514,270
1,1,1,1,1,0,1,20240414,20240514,322
1,1,1,1,1,0,1,20240414,20240514,429
1,1,1,1,1,0,1,20240414,20240514,445
1,1,1,1,1,0,1,20240414,20240514,457
1,1,1,1,1,0,1,20240414,20240514,586
1,1,1,1,1,0,1,20240414,20240514,606
1,1,1,1,1,0,1,20240414,20240514,672
1,1,1,1,1,0,1,20240414,20240514,833
1,1,1,1,1,0,1,20240414,20240514,847
1,1,1,1,1,0,1,20240415,20240425,191
1,1,1,1,1,0,1,20240415,20240426,335
1,1,1,1,1,0,1,20240415,20240426,450
1,1,1,1,1,0,1,20240415,20240426,493
1,1,1,1,1,0,1,20240415,20240502,291
1,1,1,1,1,0,1,20240415,20240505,369
1,1,1,1,1,0,1,20240415,20240505,390
1,1,1,1,1,0,1,20240415,20240508,693
1,1,1,1,1,0,1,20240415,20240513,632
1,1,1,1,1,0,1,20240415,20240514,242
1,1,1,1,1,0,1,20240415,20240514,568
1,1,1,1,1,0,1,20240415,20240514,596
1,1,1,1,1,0,1,20240415,20240514,648
1,1,1,1,1,0,1,20240415,20240514,839
1,1,1,1,1,0,1,20240417,20240426,133
1,1,1,1,1,0,1,20240417,20240514,70
1,1,1,1,1,0,1,20240418,20240501,149
1,1,1,1,1,0,1,20240418,20240514,877
1,1,1,1,1,0,1,20240421,20240426,262
1,1,1,1,1,0,1,20240421,20240514,811
1,1,1,1,1,0,1,20240422,20240508,592
1,1,1,1,1,0,1,20240422,20240514,613
1,1,1,1,1,0,1,20240425,20240503,903
1,1,1,1,1,0,1,20240426,20240514,18
1,1,1,1,1,0,1,20240426,20240514,600
1,1,1,1,1,0,1,20240428,20240509,416
1,1,1,1,1,0,1,20240430,20240514,253
1,1,1,1,1,0,1,20240502,20240508,910
1,1,1,1,1,0,1,20240503,20240514,34
1,1,1,1,1,1,0,20240414,20240420,475
1,1,1,1,1,1,0,20240414,20240426,673
1,1,1,1,1,1,0,20240414,20240502,901
1,1,1,1,1,1,0,20240414,20240514,501
1,1,1,1,1,1,0,20240414,20240514,758
1,1,1,1,1,1,0,20240415,20240420,435
1,1,1,1,1,1,0,20240415,20240425,559
1,1,1,1,1,1,0,20240415,20240427,888
1,1,1,1,1,1,0,20240415,20240429,452
1,1,1,1,1,1,0,20240415,20240502,675
1,1,1,1,1,1,0,20240415,20240502,741
1,1,1,1,1,1,0,20240415,20240504,945
1,1,1,1,1,1,0,20240415,20240508,518
1,1,1,1,1,1,0,20240415,20240510,37
1,1,1,1,1,1,0,20240415,20240511,26
1,1,1,1,1,1,0,20240415,20240514,189
1,1,1,1,1,1,0,20240415,20240514,265
1,1,1,1,1,1,0,20240415,20240514,27
1,1,1,1,1,1,0,20240415,20240514,286
1,1,1,1,1,1,0,20240415,20240514,302
1,1,1,1,1,1,0,20240415,20240514,362
1,1,1,1,1,1,0,20240415,20240514,490
1,1,1,1,1,1,0,20240415,20240514,494
1,1,1,1,1,1,0,20240415,20240514,570
1,1,1,1,1,1,0,20240415,20240514,573
1,1,1,1,1,1,0,20240415,20240514,645
1,1,1,1,1,1,0,20240415,20240514,696
1,1,1,1,1,1,0,20240415,20240514,734
1,1,1,1,1,1,0,20240415,20240514,915
1,1,1,1,1,1,0,20240416,20240514,112
1,1,1,1,1,1,0,20240416,20240514,275
1,1,1,1,1,1,0,20240416,20240514,617
1,1,1,1,1,1,0,20240416,20240514,626
1,1,1,1,1,1,0,20240416,20240514,641
1,1,1,1,1,1,0,20240416,20240514,680
1,1,1,1,1,1,0,20240417,20240505,409
1,1,1,1,1,1,0,20240418,20240420,687
1,1,1,1,1,1,0,20240418,20240430,558
1,1,1,1,1,1,0,20240418,20240502,83
1,1,1,1,1,1,0,20240418,20240509,65
1,1,1,1,1,1,0,20240418,20240510,663
1,1,1,1,1,1,0,20240418,20240514,325
1,1,1,1,1,1,0,20240418,20240514,364
1,1,1,1,1,1,0,20240420,20240514,124
1,1,1,1,1,1,0,20240420,20240514,244
1,1,1,1,1,1,0,20240420,20240514,720
1,1,1,1,1,1,0,20240422,20240508,951
1,1,1,1,1,1,0,20240422,20240514,377
1,1,1,1,1,1,0,20240422,20240514,404
1,1,1,1,1,1,0,20240422,20240514,882
1,1,1,1,1,1,0,20240423,20240509,474
1,1,1,1,1,1,0,20240426,20240514,255
1,1,1,1,1,1,0,20240426,20240514,312
1,1,1,1,1,1,0,20240427,20240509,188
1,1,1,1,1,1,0,20240427,20240509,365
1,1,1,1,1,1,0,20240502,20240509,175
1,1,1,1,1,1,0,20240503,20240509,140
1,1,1,1,1,1,0,20240506,20240514,171
1,1,1,1,1,1,1,20240414,20240420,643
1,1,1,1,1,1,1,20240414,20240421,689
1,1,1,1,1,1,1,20240414,20240425,659
1,1,1,1,1,1,1,20240414,20240426,522
1,1,1,1,1,1,1,20240414,20240428,114
1,1,1,1,1,1,1,20240414,20240502,218
1,1,1,1,1,1,1,20240414,20240502,260
1,1,1,1,1,1,1,20240414,20240502,826
1,1,1,1,1,1,1,20240414,20240502,834
1,1,1,1,1,1,1,20240414,20240504,269
1,1,1,1,1,1,1,20240414,20240504,57
1,1,1,1,1,1,1,20240414,20240508,43
1,1,1,1,1,1,1,20240414,20240508,485
1,1,1,1,1,1,1,20240414,20240508,764
1,1,1,1,1,1,1,20240414,20240510,456
1,1,1,1,1,1,1,20240414,20240512,182
1,1,1,1,1,1,1,20240414,20240513,266
1,1,1,1,1,1,1,20240414,20240513,502
1,1,1,1,1,1,1,20240414,20240513,820
1,1,1,1,1,1,1,20240414,20240513,935
1,1,1,1,1,1,1,20240414,20240514,115
1,1,1,1,1,1,1,20240414,20240514,134
1,1,1,1,1,1,1,20240414,20240514,166
1,1,1,1,1,1,1,20240414,20240514,196
1,1,1,1,1,1,1,20240414,20240514,237
1,1,1,1,1,1,1,20240414,20240514,313
1,1,1,1,1,1,1,20240414,20240514,328
1,1,1,1,1,1,1,20240414,20240514,357
1,1,1,1,1,1,1,20240414,20240514,44
1,1,1,1,1,1,1,20240414,20240514,50
1,1,1,1,1,1,1,20240414,20240514,549
1,1,1,1,1,1,1,20240414,20240514,575
1,1,1,1,1,1,1,20240414,20240514,618
1,1,1,1,1,1,1,20240414,20240514,780
1,1,1,1,1,1,1,20240414,20240514,793
1,1,1,1,1,1,1,20240414,20240514,835
1,1,1,1,1,1,1,20240414,20240514,856
1,1,1,1,1,1,1,20240414,20240514,878
1,1,1,1,1,1,1,20240414,20240514,894
1,1,1,1,1,1,1,20240414,20240514,944
1,1,1,1,1,1,1,20240414,20240514,949
1,1,1,1,1,1,1,20240415,20240422,442
1,1,1,1,1,1,1,20240415,20240424,398
1,1,1,1,1,1,1,20240415,20240425,660
1,1,1,1,1,1,1,20240415,20240426,723
1,1,1,1,1,1,1,20240415,20240429,467
1,1,1,1,1,1,1,20240415,20240430,562
1,1,1,1,1,1,1,20240415,20240502,245
1,1,1,1,1,1,1,20240415,20240502,371
1,1,1,1,1,1,1,20240415,20240502,800
1,1,1,1,1,1,1,20240415,20240504,958
1,1,1,1,1,1,1,20240415,20240505,160
1,1,1,1,1,1,1,20240415,20240505,380
1,1,1,1,1,1,1,20240415,20240508,426
1,1,1,1,1,1,1,20240415,20240508,627
1,1,1,1,1,1,1,20240415,20240509,922
1,1,1,1,1,1,1,20240415,20240510,122
1,1,1,1,1,1,1,20240415,20240510,591
1,1,1,1,1,1,1,20240415,20240512,955
1,1,1,1,1,1,1,20240415,20240513,250
1,1,1,1,1,1,1,20240415,20240513,264
1,1,1,1,1,1,1,20240415,20240513,279
1,1,1,1,1,1,1,20240415,20240513,40
1,1,1,1,1,1,1,20240415,20240514,121
1,1,1,1,1,1,1,20240415,20240514,198
1,1,1,1,1,1,1,20240415,20240514,216
1,1,1,1,1,1,1,20240415,20240514,234
1,1,1,1,1,1,1,20240415,20240514,238
1,1,1,1,1,1,1,20240415,20240514,349
1,1,1,1,1,1,1,20240415,20240514,459
1,1,1,1,1,1,1,20240415,20240514,476
1,1,1,1,1,1,1,20240415,20240514,498
1,1,1,1,1,1,1,20240415,20240514,553
1,1,1,1,1,1,1,20240415,20240514,576
1,1,1,1,1,1,1,20240415,20240514,781
1,1,1,1,1,1,1,20240415,20240514,82
1,1,1,1,1,1,1,20240415,20240514,836
1,1,1,1,1,1,1,20240415,20240514,865
1,1,1,1,1,1,1,20240415,20240514,897
1,1,1,1,1,1,1,20240416,20240504,169
1,1,1,1,1,1,1,20240416,20240507,662
1,1,1,1,1,1,1,20240416,20240508,519
1,1,1,1,1,1,1,20240416,20240508,768
1,1,1,1,1,1,1,20240416,20240512,470
1,1,1,1,1,1,1,20240416,20240513,670
1,1,1,1,1,1,1,20240416,20240513,960
1,1,1,1,1,1,1,20240416,20240514,334
1,1,1,1,1,1,1,20240416,20240514,394
1,1,1,1,1,1,1,20240416,20240514,99
1,1,1,1,1,1,1,20240417,20240514,217
1,1,1,1,1,1,1,20240417,20240514,439
1,1,1,1,1,1,1,20240417,20240514,630
1,1,1,1,1,1,1,20240418,20240502,473
1,1,1,1,1,1,1,20240418,20240507,751
1,1,1,1,1,1,1,20240418,20240508,301
1,1,1,1,1,1,1,20240418,20240508,538
1,1,1,1,1,1,1,20240418,20240508,636
1,1,1,1,1,1,1,20240418,20240508,676
1,1,1,1,1,1,1,20240418,20240509,123
1,1,1,1,1,1,1,20240418,20240509,460
1,1,1,1,1,1,1,20240418,20240509,816
1,1,1,1,1,1,1,20240418,20240509,930
1,1,1,1,1,1,1,20240418,20240514,180
1,1,1,1,1,1,1,20240418,20240514,646
1,1,1,1,1,1,1,20240418,20240514,685
1,1,1,1,1,1,1,20240418,20240514,931
1,1,1,1,1,1,1,20240419,20240429,726
1,1,1,1,1,1,1,20240419,20240502,355
1,1,1,1,1,1,1,20240420,20240426,597
1,1,1,1,1,1,1,20240420,20240428,671
1,1,1,1,1,1,1,20240420,20240428,78
1,1,1,1,1,1,1,20240420,20240508,719
1,1,1,1,1,1,1,20240420,20240510,203
1,1,1,1,1,1,1,20240420,20240510,414
1,1,1,1,1,1,1,20240420,20240513,688
1,1,1,1,1,1,1,20240420,20240514,106
1,1,1,1,1,1,1,20240420,20240514,204
1,1,1,1,1,1,1,20240420,20240514,289
1,1,1,1,1,1,1,20240420,20240514,316
1,1,1,1,1,1,1,20240420,20240514,463
1,1,1,1,1,1,1,20240420,20240514,607
1,1,1,1,1,1,1,20240420,20240514,700
1,1,1,1,1,1,1,20240420,20240514,819
1,1,1,1,1,1,1,20240420,20240514,879
1,1,1,1,1,1,1,20240421,20240428,61
1,1,1,1,1,1,1,20240421,20240513,624
1,1,1,1,1,1,1,20240422,20240504,23
1,1,1,1,1,1,1,20240422,20240508,168
1,1,1,1,1,1,1,20240422,20240511,339
1,1,1,1,1,1,1,20240422,20240514,880
1,1,1,1,1,1,1,20240423,20240508,248
1,1,1,1,1,1,1,20240423,20240510,24
1,1,1,1,1,1,1,20240426,20240504,304
1,1,1,1,1,1,1,20240426,20240508,235
1,1,1,1,1,1,1,20240426,20240509,547
1,1,1,1,1,1,1,20240426,20240512,271
1,1,1,1,1,1,1,20240426,20240514,186
1,1,1,1,1,1,1,20240426,20240514,298
1,1,1,1,1,1,1,20240426,20240514,406
1,1,1,1,1,1,1,20240426,20240514,64
1,1,1,1,1,1,1,20240427,20240509,51
1,1,1,1,1,1,1,20240427,20240509,952
1,1,1,1,1,1,1,20240427,20240514,126
1,1,1,1,1,1,1,20240429,20240505,376
1,1,1,1,1,1,1,20240429,20240512,704
1,1,1,1,1,1,1,20240429,20240514,89
1,1,1,1,1,1,1,20240430,20240512,156
1,1,1,1,1,1,1,20240430,20240514,88
1,1,1,1,1,1,1,20240501,20240509,363
1,1,1,1,1,1,1,20240501,20240514,589
1,1,1,1,1,1,1,20240501,20240514,818
1,1,1,1,1,1,1,20240503,20240509,190
1,1,1,1,1,1,1,20240505,20240514,107
1,1,1,1,1,1,1,20240505,20240514,212
1,1,1,1,1,1,1,20240506,20240512,80
